timestamp(s),px(m),py(m),pz(m),qw,qx,qy,qz
320349.953431,-0.266451,0.096060,0.021486,0.195292,-0.092994,0.749654,-0.625485
320349.987251,-0.264086,0.095936,0.022044,0.190633,-0.088714,0.751038,-0.625884
320350.021070,-0.260586,0.095645,0.023044,0.185981,-0.084349,0.752878,-0.625677
320350.054890,-0.256433,0.094767,0.024306,0.179981,-0.078293,0.755323,-0.625271
320350.088710,-0.251507,0.093152,0.025506,0.171186,-0.070441,0.759418,-0.623713
320350.122529,-0.245252,0.091762,0.026945,0.160115,-0.061283,0.764350,-0.621593
320350.156349,-0.239534,0.091614,0.028425,0.148875,-0.051401,0.769469,-0.618960
320350.190169,-0.230759,0.089006,0.029392,0.136054,-0.040297,0.775540,-0.615143
320350.223989,-0.221353,0.086827,0.029724,0.123085,-0.028822,0.782517,-0.609661
320350.257808,-0.210951,0.084211,0.030945,0.110853,-0.018616,0.788252,-0.605000
320350.291628,-0.199720,0.082505,0.031587,0.099967,-0.009557,0.792220,-0.601917
320350.325447,-0.187603,0.080802,0.032037,0.089925,-0.001451,0.795740,-0.598924
320350.359267,-0.175352,0.078801,0.032593,0.079231,0.005507,0.798866,-0.596241
320350.393087,-0.162910,0.077019,0.033269,0.069490,0.011690,0.801018,-0.594477
320350.426906,-0.150469,0.074508,0.034823,0.058185,0.018859,0.804432,-0.590890
320350.460726,-0.137772,0.072114,0.037248,0.047215,0.024688,0.807216,-0.587839
320350.494546,-0.124332,0.070984,0.040412,0.038881,0.026921,0.810082,-0.584388
320350.528366,-0.113281,0.071001,0.045047,0.031540,0.027451,0.813678,-0.579823
320350.562185,-0.102155,0.070518,0.050397,0.023280,0.027895,0.815262,-0.577976
320350.596005,-0.091383,0.071004,0.056759,0.015344,0.027475,0.817434,-0.575272
320350.629825,-0.081216,0.072489,0.063976,0.008838,0.025951,0.819421,-0.572842
320350.663644,-0.071319,0.074924,0.071923,0.002525,0.024157,0.821486,-0.570654
320350.697464,-0.062293,0.077829,0.080623,0.002470,-0.022392,-0.820874,0.564959
320350.731284,-0.053608,0.080794,0.090850,0.007251,-0.021652,-0.824321,0.565788
320350.765103,-0.046888,0.085419,0.101881,0.011453,-0.020828,-0.823679,0.566679
320350.798923,-0.040471,0.088654,0.113335,0.018063,-0.022934,-0.823399,0.566632
320350.832743,-0.034515,0.090865,0.125322,0.025170,-0.027447,-0.818963,0.572655
320350.866563,-0.030966,0.094570,0.139256,0.031939,-0.031769,-0.812091,0.581780
320350.900382,-0.028542,0.099046,0.152544,0.039096,-0.035874,-0.805726,0.589903
320350.934202,-0.025885,0.103126,0.165918,0.046580,-0.039734,-0.799156,0.597999
320350.968021,-0.023584,0.107773,0.177955,0.052790,-0.042985,-0.789684,0.609723
320351.001841,-0.021811,0.112178,0.188532,0.059369,-0.046105,-0.782870,0.617623
320351.035661,-0.019707,0.116031,0.197530,0.063189,-0.047274,-0.777837,0.623492
320351.069480,-0.017628,0.119102,0.207073,0.065296,-0.046947,-0.771704,0.630882
320351.103300,-0.015854,0.119084,0.216445,0.066326,-0.044937,-0.763228,0.641136
320351.137120,-0.013913,0.118973,0.224216,0.067683,-0.043538,-0.758055,0.647204
320351.170940,-0.013437,0.119987,0.230951,0.070297,-0.043133,-0.756181,0.649144
320351.204759,-0.012278,0.118757,0.236823,0.074147,-0.043412,-0.753440,0.651882
320351.238579,-0.011299,0.115486,0.243639,0.081561,-0.047472,-0.748583,0.656288
320351.272398,-0.009692,0.112685,0.249853,0.090113,-0.052522,-0.740797,0.663582
320351.306218,-0.008831,0.110445,0.254629,0.099812,-0.058769,-0.733509,0.669738
320351.340038,-0.007086,0.107538,0.258002,0.109181,-0.066038,-0.728635,0.672910
320351.373857,-0.005097,0.105634,0.261478,0.115610,-0.071014,-0.720051,0.680528
320351.407677,-0.002525,0.100866,0.264538,0.120095,-0.074592,-0.702068,0.697934
320351.441497,-0.001698,0.098187,0.266633,0.125556,-0.081566,-0.690764,0.707409
320351.475317,0.001021,0.094678,0.267396,0.128888,-0.086339,-0.688361,0.708585
320351.509136,0.003264,0.092994,0.268609,0.129955,-0.090231,-0.688963,0.707319
320351.542956,0.004755,0.091261,0.270868,0.130233,-0.092767,-0.686256,0.709567
320351.576776,0.006214,0.090158,0.273268,0.131226,-0.094738,-0.683767,0.711523
320351.610595,0.007207,0.089077,0.275781,0.133346,-0.096815,-0.681670,0.712861
320351.644415,0.007957,0.088173,0.278324,0.136082,-0.098528,-0.679630,0.714058
320351.678235,0.008498,0.087534,0.280165,0.139910,-0.100423,-0.676224,0.716284
320351.712054,0.008284,0.086425,0.281853,0.144667,-0.103745,-0.673287,0.717630
320351.745874,0.007407,0.085178,0.283145,0.147993,-0.106569,-0.672457,0.717316
320351.779694,0.006338,0.084951,0.282288,0.150809,-0.109573,-0.673879,0.714939
320351.813514,0.005007,0.085179,0.281446,0.154969,-0.112942,-0.676862,0.710694
320351.847333,0.003213,0.084236,0.281571,0.161116,-0.116807,-0.679078,0.706576
320351.881153,0.002102,0.083361,0.280976,0.168550,-0.121788,-0.679632,0.703463
320351.914972,0.000469,0.082699,0.280007,0.177901,-0.128332,-0.680675,0.698973
320351.948792,-0.000740,0.081462,0.279026,0.188720,-0.136343,-0.680333,0.694941
320351.982612,-0.002284,0.080645,0.277784,0.200130,-0.144456,-0.677427,0.692945
320352.016431,-0.004141,0.080056,0.276555,0.211091,-0.153569,-0.675366,0.689738
320352.050251,-0.005924,0.079773,0.275589,0.220185,-0.162100,-0.673993,0.686277
320352.084071,-0.007279,0.079777,0.274768,0.227752,-0.168796,-0.673335,0.682830
320352.117891,-0.008714,0.079967,0.274186,0.234769,-0.175309,-0.673245,0.678890
320352.151710,-0.009831,0.080429,0.273488,0.242317,-0.181394,-0.672846,0.675024
320352.185530,-0.011195,0.080691,0.273205,0.249452,-0.187510,-0.673156,0.670428
320352.219350,-0.012651,0.080719,0.273095,0.257457,-0.194205,-0.672334,0.666309
320352.253169,-0.014197,0.081109,0.272483,0.266724,-0.201310,-0.670320,0.662573
320352.286989,-0.016287,0.081637,0.271476,0.276650,-0.209328,-0.668747,0.657590
320352.320809,-0.019113,0.081736,0.269988,0.286109,-0.217542,-0.667074,0.652556
320352.354628,-0.022521,0.082136,0.268324,0.294031,-0.224892,-0.665386,0.648252
320352.388448,-0.026513,0.082500,0.266737,0.300311,-0.232468,-0.664977,0.643100
320352.422268,-0.031529,0.081953,0.265547,0.305836,-0.240574,-0.664476,0.638013
320352.456088,-0.037513,0.081015,0.264625,0.310959,-0.248508,-0.663984,0.632988
320352.489907,-0.043533,0.081230,0.263900,0.315849,-0.256236,-0.664129,0.627308
320352.523727,-0.050897,0.080074,0.263467,0.321087,-0.264692,-0.664740,0.620454
320352.557546,-0.059375,0.078568,0.263021,0.327429,-0.273041,-0.664360,0.613893
320352.591366,-0.068815,0.077441,0.262633,0.334129,-0.281273,-0.663760,0.607179
320352.625186,-0.079571,0.076081,0.262332,0.340878,-0.290021,-0.662639,0.600499
320352.659005,-0.091463,0.074695,0.261640,0.347054,-0.298780,-0.660916,0.594538
320352.692825,-0.105128,0.072386,0.261070,0.351201,-0.306142,-0.658806,0.590686
320352.726645,-0.119611,0.071147,0.260430,0.353353,-0.311994,-0.657472,0.587819
320352.760465,-0.135043,0.070821,0.259402,0.353285,-0.316015,-0.656905,0.586345
320352.794284,-0.150696,0.070878,0.258436,0.351595,-0.319154,-0.657249,0.585274
320352.828104,-0.166836,0.071947,0.257179,0.347693,-0.322044,-0.658655,0.584441
320352.861923,-0.185143,0.072473,0.256047,0.342704,-0.325228,-0.660192,0.583889
320352.895743,-0.205020,0.073182,0.255342,0.338505,-0.328331,-0.659046,0.585894
320352.929563,-0.225553,0.075513,0.255196,0.335614,-0.334166,-0.657340,0.586175
320352.963383,-0.245725,0.080237,0.255900,0.334605,-0.340582,-0.653659,0.587174
320352.997202,-0.268529,0.083694,0.256887,0.333936,-0.345975,-0.650265,0.588170
320353.031022,-0.289369,0.087406,0.258048,0.331849,-0.348601,-0.649754,0.588365
320353.064842,-0.309515,0.091648,0.259463,0.328423,-0.348494,-0.650486,0.589541
320353.098661,-0.331932,0.095630,0.261402,0.326439,-0.346858,-0.650452,0.591642
320353.132481,-0.354108,0.099853,0.264015,0.327134,-0.345512,-0.648901,0.593745
320353.166301,-0.375348,0.103989,0.268385,0.331713,-0.344584,-0.645820,0.595101
320353.200120,-0.396177,0.109098,0.274786,0.336560,-0.344426,-0.642996,0.595528
320353.233940,-0.415157,0.113531,0.283112,0.340841,-0.345138,-0.641105,0.594719
320353.267760,-0.433768,0.119289,0.293493,0.342721,-0.347570,-0.639091,0.594390
320353.301579,-0.453537,0.125682,0.305429,0.343280,-0.353144,-0.638888,0.590991
320353.335399,-0.471716,0.133333,0.318772,0.343599,-0.361886,-0.639526,0.584795
320353.369219,-0.489281,0.141916,0.333456,0.345087,-0.373470,-0.639565,0.576534
320353.403039,-0.506333,0.150298,0.349049,0.350363,-0.389490,-0.638134,0.564206
320353.436858,-0.521992,0.157057,0.363780,0.353865,-0.402177,-0.636748,0.554603
320353.470678,-0.533867,0.163489,0.377634,0.355824,-0.410455,-0.636082,0.548011
320353.504497,-0.541858,0.170243,0.389902,0.357275,-0.416263,-0.637136,0.541422
320353.538317,-0.548857,0.178429,0.402687,0.359356,-0.421213,-0.639308,0.533599
320353.572137,-0.554182,0.186173,0.415670,0.361768,-0.424565,-0.641370,0.526796
320353.605956,-0.557104,0.193451,0.428270,0.360790,-0.427437,-0.645988,0.519450
320353.639776,-0.557595,0.201730,0.442715,0.356743,-0.429649,-0.651535,0.513457
320353.673596,-0.556112,0.209646,0.458278,0.351624,-0.431956,-0.656476,0.508738
320353.707416,-0.560534,0.219525,0.474641,0.348175,-0.433674,-0.660841,0.503975
320353.741235,-0.561940,0.229867,0.490786,0.348509,-0.434649,-0.663406,0.499514
320353.775055,-0.561754,0.240341,0.507326,0.347113,-0.435686,-0.666728,0.495141
320353.808875,-0.558182,0.251932,0.523061,0.341715,-0.436125,-0.671819,0.491615
320353.842694,-0.554105,0.263154,0.538111,0.336265,-0.436024,-0.677674,0.487408
320353.876514,-0.551852,0.275373,0.554254,0.328420,-0.434977,-0.684753,0.483785
320353.910334,-0.551090,0.287568,0.569606,0.322690,-0.432721,-0.688979,0.483665
320353.944153,-0.547250,0.299443,0.583500,0.316003,-0.430106,-0.692533,0.485333
320353.977973,-0.547098,0.311487,0.594437,0.306937,-0.428804,-0.696523,0.486593
320354.011793,-0.548237,0.324030,0.602969,0.302165,-0.428420,-0.698503,0.487080
320354.045613,-0.550049,0.336227,0.608777,0.302514,-0.428953,-0.697820,0.487372
320354.079432,-0.553364,0.347816,0.613549,0.303656,-0.430142,-0.696953,0.486856
320354.113252,-0.557761,0.359305,0.616173,0.303834,-0.433286,-0.696710,0.484297
320354.147071,-0.564741,0.371857,0.620196,0.305911,-0.437911,-0.695658,0.480325
320354.180891,-0.573213,0.383660,0.622861,0.310192,-0.442238,-0.693192,0.477170
320354.214711,-0.582064,0.394089,0.623875,0.316264,-0.445749,-0.689412,0.475390
320354.248530,-0.590929,0.404934,0.625529,0.321053,-0.449223,-0.686293,0.473420
320354.282350,-0.600182,0.414750,0.625319,0.324244,-0.452564,-0.684274,0.470979
320354.316170,-0.610721,0.424545,0.624647,0.326770,-0.455186,-0.682491,0.469289
320354.349990,-0.622231,0.432012,0.622757,0.329225,-0.457321,-0.680511,0.468373
320354.383809,-0.633961,0.440099,0.621534,0.331008,-0.458975,-0.679296,0.467262
320354.417629,-0.647337,0.446748,0.620416,0.331965,-0.460467,-0.678938,0.465631
320354.451448,-0.660669,0.452091,0.618927,0.332633,-0.460985,-0.678347,0.465504
320354.485268,-0.672371,0.457710,0.617226,0.330491,-0.460712,-0.679957,0.464949
320354.519088,-0.685860,0.462664,0.614509,0.325436,-0.460158,-0.684028,0.463089
320354.552907,-0.701053,0.467821,0.610956,0.321506,-0.459034,-0.687944,0.461144
320354.586727,-0.718501,0.471614,0.605684,0.319477,-0.457517,-0.691759,0.458347
320354.620547,-0.737264,0.472111,0.599617,0.324250,-0.455798,-0.692614,0.455407
320354.654367,-0.758371,0.470638,0.591956,0.332608,-0.455579,-0.692379,0.449923
320354.688186,-0.780728,0.468721,0.585197,0.340153,-0.455597,-0.693514,0.442453
320354.722006,-0.804612,0.465616,0.580660,0.344318,-0.455445,-0.696144,0.435199
320354.755826,-0.826764,0.459672,0.574380,0.344914,-0.453369,-0.698234,0.433545
320354.789645,-0.847744,0.454180,0.569979,0.342586,-0.448269,-0.701344,0.435668
320354.823465,-0.867688,0.450999,0.567844,0.341081,-0.442998,-0.704636,0.436926
320354.857285,-0.885535,0.447783,0.567349,0.339972,-0.438727,-0.707181,0.437988
320354.891104,-0.904825,0.444863,0.567600,0.339247,-0.436371,-0.708408,0.438919
320354.924924,-0.924871,0.442454,0.568185,0.339585,-0.436596,-0.708480,0.438317
320354.958744,-0.943347,0.440066,0.568805,0.337614,-0.437842,-0.709043,0.437686
320354.992564,-0.959493,0.439407,0.571579,0.333049,-0.438324,-0.709940,0.439245
320355.026383,-0.973701,0.438363,0.573955,0.325177,-0.437839,-0.711827,0.442558
320355.060203,-0.989286,0.438033,0.576151,0.318039,-0.435419,-0.712613,0.448826
320355.094022,-1.006768,0.437241,0.576609,0.313271,-0.432545,-0.712650,0.454857
320355.127842,-1.024826,0.437093,0.576100,0.309806,-0.431102,-0.712205,0.459278
320355.161662,-1.041876,0.437172,0.575073,0.307384,-0.431147,-0.711165,0.462462
320355.195481,-1.059158,0.437138,0.573546,0.305424,-0.431430,-0.710759,0.464119
320355.229301,-1.076573,0.437530,0.571520,0.301496,-0.430700,-0.712654,0.464459
320355.263121,-1.094334,0.438416,0.569897,0.296262,-0.427567,-0.716118,0.465392
320355.296941,-1.112745,0.439581,0.567704,0.291268,-0.423428,-0.719510,0.467094
320355.330760,-1.132950,0.440661,0.565235,0.286352,-0.419259,-0.723251,0.468115
320355.364580,-1.153455,0.441279,0.562822,0.282258,-0.414883,-0.726203,0.469928
320355.398400,-1.174688,0.442105,0.560891,0.278162,-0.411370,-0.728851,0.471357
320355.432219,-1.196056,0.443587,0.559643,0.273486,-0.407888,-0.731865,0.472448
320355.466039,-1.218196,0.445122,0.558443,0.266926,-0.404509,-0.736534,0.471850
320355.499859,-1.240535,0.445747,0.558429,0.262930,-0.400116,-0.740059,0.472321
320355.533678,-1.261387,0.446064,0.560071,0.257558,-0.393742,-0.743579,0.475102
320355.567498,-1.279625,0.446444,0.562890,0.247158,-0.385723,-0.748052,0.480156
320355.601318,-1.298922,0.446225,0.566851,0.232987,-0.378440,-0.751392,0.487759
320355.635138,-1.321599,0.448053,0.572107,0.221784,-0.374733,-0.752117,0.494677
320355.668957,-1.343062,0.448988,0.575334,0.215904,-0.372844,-0.751849,0.499094
320355.702777,-1.362944,0.449254,0.576732,0.214996,-0.371745,-0.750409,0.502463
320355.736596,-1.380859,0.449559,0.577188,0.217251,-0.372303,-0.748897,0.503335
320355.770416,-1.397338,0.449082,0.577130,0.221590,-0.374604,-0.747371,0.502002
320355.804236,-1.408738,0.447917,0.575921,0.225175,-0.378189,-0.746649,0.498783
320355.838055,-1.418521,0.442985,0.574620,0.226261,-0.382882,-0.746377,0.495106
320355.871875,-1.425032,0.436109,0.572947,0.224591,-0.385609,-0.744783,0.496149
320355.905695,-1.430357,0.432117,0.571630,0.221193,-0.386317,-0.744158,0.498058
320355.939515,-1.442964,0.428561,0.571767,0.218529,-0.386625,-0.744968,0.497784
320355.973334,-1.455525,0.423386,0.571064,0.218215,-0.386951,-0.745197,0.497325
320356.007154,-1.468138,0.414728,0.569166,0.219303,-0.386621,-0.745041,0.497338
320356.040973,-1.480844,0.406191,0.567901,0.222078,-0.386264,-0.744628,0.497001
320356.074793,-1.493772,0.396361,0.566317,0.225131,-0.386114,-0.744634,0.495734
320356.108613,-1.507908,0.386273,0.564399,0.229541,-0.386311,-0.744230,0.494162
320356.142433,-1.522597,0.375033,0.562206,0.234944,-0.386855,-0.743710,0.491977
320356.176252,-1.538666,0.363068,0.559718,0.240804,-0.387646,-0.742818,0.489863
320356.210072,-1.555481,0.350604,0.556677,0.247061,-0.388576,-0.742092,0.487103
320356.243892,-1.572734,0.337343,0.554420,0.254066,-0.389139,-0.740332,0.485726
320356.277711,-1.590835,0.323630,0.552510,0.259958,-0.389616,-0.738197,0.485475
320356.311531,-1.609271,0.309888,0.550369,0.263970,-0.390144,-0.737030,0.484660
320356.345351,-1.627192,0.296142,0.549336,0.265818,-0.390471,-0.736576,0.484075
320356.379170,-1.645084,0.282761,0.549995,0.265579,-0.390564,-0.736074,0.484894
320356.412990,-1.663687,0.269456,0.551329,0.263834,-0.391837,-0.736079,0.484812
320356.446810,-1.683759,0.256767,0.554617,0.262148,-0.395254,-0.736050,0.482994
320356.480629,-1.703534,0.244781,0.558646,0.263150,-0.400054,-0.734954,0.480157
320356.514449,-1.723492,0.233822,0.562931,0.266088,-0.404052,-0.733114,0.477999
320356.548269,-1.745059,0.223827,0.568420,0.268667,-0.406271,-0.731253,0.477525
320356.582089,-1.767175,0.215055,0.573657,0.270445,-0.407285,-0.728731,0.479510
320356.615908,-1.788870,0.208345,0.577722,0.270781,-0.408185,-0.726992,0.481191
320356.649728,-1.810259,0.202768,0.580300,0.271620,-0.409338,-0.725578,0.481873
320356.683547,-1.830276,0.198717,0.581957,0.272528,-0.410783,-0.724282,0.482080
320356.717367,-1.851828,0.194848,0.583273,0.272634,-0.412129,-0.723457,0.482109
320356.751187,-1.874724,0.192013,0.584836,0.271726,-0.412041,-0.722984,0.483406
320356.785006,-1.895738,0.189401,0.583722,0.269538,-0.410214,-0.723218,0.485829
320356.818826,-1.913381,0.188527,0.580592,0.263654,-0.407362,-0.726747,0.486191
320356.852646,-1.932350,0.187689,0.578020,0.254124,-0.402144,-0.733476,0.485505
320356.886466,-1.957041,0.187938,0.576722,0.247297,-0.395057,-0.737353,0.488962
320356.920285,-1.980218,0.188290,0.573509,0.243316,-0.387215,-0.739431,0.494068
320356.954105,-2.004260,0.188008,0.569682,0.239028,-0.377779,-0.743141,0.497886
320356.987925,-2.028664,0.189157,0.565773,0.236132,-0.366028,-0.746456,0.503059
320357.021744,-2.053729,0.191646,0.563020,0.233309,-0.353337,-0.750271,0.507754
320357.055564,-2.079762,0.194618,0.561832,0.230752,-0.339724,-0.754425,0.512039
320357.089384,-2.106817,0.198339,0.561175,0.227614,-0.326001,-0.759011,0.515574
320357.123203,-2.133876,0.203363,0.561838,0.224575,-0.313471,-0.764553,0.516488
320357.157023,-2.161443,0.207171,0.564362,0.223104,-0.300837,-0.769865,0.516749
320357.190843,-2.188267,0.209522,0.568592,0.221561,-0.288108,-0.773899,0.518637
320357.224663,-2.213316,0.210576,0.574123,0.217440,-0.277257,-0.777373,0.521095
320357.258482,-2.237985,0.210864,0.580052,0.212416,-0.267330,-0.779984,0.524441
320357.292302,-2.262128,0.209959,0.585636,0.205283,-0.257743,-0.782802,0.527872
320357.326121,-2.284729,0.207698,0.590906,0.196679,-0.247620,-0.785416,0.532093
320357.359941,-2.306284,0.204932,0.595116,0.187013,-0.236948,-0.787630,0.537142
320357.393761,-2.327107,0.200898,0.597154,0.174991,-0.226490,-0.791221,0.540416
320357.427580,-2.352802,0.196315,0.598728,0.163176,-0.216292,-0.794517,0.543447
320357.461400,-2.377941,0.190630,0.598786,0.153334,-0.206316,-0.796894,0.546702
320357.495220,-2.402022,0.185183,0.597421,0.145859,-0.196363,-0.798968,0.549379
320357.529040,-2.426450,0.179463,0.595827,0.140518,-0.186076,-0.800492,0.552126
320357.562859,-2.452188,0.170642,0.592879,0.138078,-0.175669,-0.800611,0.555964
320357.596679,-2.476444,0.161473,0.590589,0.137515,-0.165742,-0.800204,0.559725
320357.630498,-2.501836,0.151449,0.588167,0.137961,-0.156566,-0.799781,0.562855
320357.664318,-2.526431,0.141267,0.584036,0.139528,-0.147916,-0.799389,0.565358
320357.698138,-2.552468,0.130480,0.579758,0.142693,-0.140579,-0.800196,0.565297
320357.731957,-2.579411,0.118541,0.576388,0.146732,-0.133795,-0.801457,0.564123
320357.765777,-2.607320,0.107516,0.574271,0.148996,-0.126509,-0.802614,0.563566
320357.799597,-2.632841,0.098795,0.572452,0.146996,-0.118216,-0.805058,0.562404
320357.833417,-2.656085,0.090329,0.571764,0.142938,-0.108189,-0.808484,0.560550
320357.867236,-2.681777,0.082460,0.572370,0.139873,-0.097130,-0.811486,0.559009
320357.901056,-2.706770,0.071586,0.573912,0.137309,-0.090049,-0.815251,0.555341
320357.934876,-2.731587,0.059098,0.577536,0.133102,-0.086932,-0.817810,0.553095
320357.968695,-2.756186,0.047623,0.580662,0.127548,-0.085021,-0.819630,0.552008
320358.002515,-2.780377,0.040015,0.582754,0.118432,-0.083113,-0.822419,0.550174
320358.036335,-2.803621,0.032046,0.584252,0.107515,-0.080320,-0.826305,0.547002
320358.070154,-2.829040,0.022771,0.585467,0.096713,-0.076596,-0.829369,0.544908
320358.103974,-2.852464,0.013755,0.586050,0.087951,-0.073347,-0.830867,0.544559
320358.137794,-2.877202,0.001922,0.585547,0.081473,-0.071293,-0.831568,0.544769
320358.171614,-2.899864,-0.009566,0.584942,0.078109,-0.070312,-0.830678,0.546749
320358.205433,-2.922766,-0.021658,0.584026,0.075496,-0.069277,-0.828590,0.550396
320358.239253,-2.941215,-0.028558,0.582839,0.071110,-0.068038,-0.826245,0.554648
320358.273072,-2.956637,-0.035948,0.582043,0.063126,-0.064830,-0.824903,0.557986
320358.306892,-2.972972,-0.043198,0.581563,0.053560,-0.059010,-0.822726,0.562823
320358.340712,-2.993471,-0.051532,0.580564,0.044709,-0.051319,-0.819393,0.569182
320358.374531,-3.014235,-0.061177,0.578758,0.037527,-0.041781,-0.815081,0.576628
